City,Date,Kick Off (local),Home Team,Away Team,Venue,Home Score,Away Score,Home Goals,Home Behinds,Away Goals,Away Behinds,Home Odds,Away Odds,Rain,URL
Melbourne,1/05/2011,13:10,Essendon,Gold Coast,Etihad Stadium,197,58,31,11,8,10,1.03,12.75,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-1487214643&p_stn_num=086232
Adelaide,30/04/2011,19:10,Adelaide,St Kilda,AAMI Stadium,90,71,13,12,9,17,1.76,2.01,0.2,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-105924303&p_stn_num=023011
Melbourne,30/04/2011,19:10,Richmond,Brisbane,MCG,124,98,18,16,14,14,1.4,2.93,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-1487214643&p_stn_num=086232
Melbourne,30/04/2011,14:10,North Melbourne,Port Adelaide,Etihad Stadium,133,73,18,25,10,13,1.45,2.72,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-1487214643&p_stn_num=086232
Sydney,29/04/2011,19:40,Sydney,Carlton,SCG,71,87,10,11,12,15,1.66,2.19,16.2,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-873151344&p_stn_num=066073
Perth,28/04/2011,18:40,West Coast,Melbourne,Domain Stadium,106,52,15,16,6,16,1.56,2.41,7.3,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-16771239&p_stn_num=009151
Melbourne,26/04/2011,14:40,Hawthorn,Geelong,MCG,98,117,15,8,17,15,2.02,1.75,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-1487214643&p_stn_num=086232
Perth,25/04/2011,18:40,Fremantle,Western Bulldogs,Domain Stadium,85,78,12,13,11,12,1.67,2.15,1,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-16771239&p_stn_num=009151
Melbourne,25/04/2011,14:40,Essendon,Collingwood,MCG,77,107,11,11,16,11,4.26,1.22,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-1487214643&p_stn_num=086232
Melbourne,24/04/2011,16:40,North Melbourne,Richmond,Etihad Stadium,103,112,14,19,17,10,1.82,1.94,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-1487214643&p_stn_num=086232
Melbourne,23/04/2011,19:10,Carlton,Adelaide,Etihad Stadium,85,79,11,19,12,7,1.28,3.68,0.4,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-1487214643&p_stn_num=086232
Adelaide,23/04/2011,14:40,Port Adelaide,Gold Coast,AAMI Stadium,101,104,15,11,15,14,1.05,10.58,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-105924303&p_stn_num=023011
Brisbane,21/04/2011,19:40,Brisbane,St Kilda,Gabba,76,89,11,10,13,11,3.66,1.28,0.2,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-334797792&p_stn_num=040913
Perth,17/04/2011,14:40,Fremantle,North Melbourne,Domain Stadium,127,98,18,19,14,14,1.18,4.82,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-16771239&p_stn_num=009151
Brisbane,17/04/2011,14:10,Gold Coast,Melbourne,Gabba,69,159,9,15,23,21,8.79,1.07,0.6,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-334797792&p_stn_num=040913
Adelaide,16/04/2011,19:10,Port Adelaide,Adelaide,AAMI Stadium,98,66,14,14,9,12,2.78,1.42,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-105924303&p_stn_num=023011
Sydney,16/04/2011,19:10,Sydney,Geelong,SCG,54,81,7,12,11,15,2.07,1.72,40,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-873151344&p_stn_num=066073
Launceston,16/04/2011,14:10,Hawthorn,West Coast,Aurora Stadium,72,65,10,12,9,11,1.11,6.27,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-1658844915&p_stn_num=091072
Melbourne,16/04/2011,14:10,Carlton,Essendon,MCG,79,79,11,13,11,13,1.89,1.86,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-1487214643&p_stn_num=086232
Melbourne,15/04/2011,19:40,Richmond,Collingwood,MCG,90,161,13,12,24,17,9.79,1.05,0.4,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-1487214643&p_stn_num=086232
Melbourne,10/04/2011,16:40,St Kilda,Essendon,Etihad Stadium,84,136,12,12,21,10,1.81,1.95,18.7,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-1487214643&p_stn_num=086232
Geelong,10/04/2011,14:10,Geelong,Port Adelaide,Simonds Stadium,122,43,17,20,6,7,1.07,7.96,,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-1519465927&p_stn_num=087162
Melbourne,10/04/2011,13:10,Melbourne,Brisbane,MCG,82,71,12,10,11,5,1.18,4.65,18.7,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-1487214643&p_stn_num=086232
Melbourne,9/04/2011,19:10,Richmond,Hawthorn,MCG,52,115,6,16,17,13,3.72,1.27,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-1487214643&p_stn_num=086232
Perth,9/04/2011,18:10,West Coast,Sydney,Domain Stadium,88,101,13,10,15,11,1.9,1.86,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-16771239&p_stn_num=009151
Adelaide,9/04/2011,14:40,Adelaide,Fremantle,AAMI Stadium,54,79,7,12,11,13,1.49,2.6,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-105924303&p_stn_num=023011
Melbourne,9/04/2011,14:10,Western Bulldogs,Gold Coast,Etihad Stadium,122,51,18,14,7,9,1.02,14.29,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-1487214643&p_stn_num=086232
Melbourne,8/04/2011,19:50,Collingwood,Carlton,MCG,102,74,15,12,11,8,1.22,4.32,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-1487214643&p_stn_num=086232
Melbourne,3/04/2011,16:40,Hawthorn,Melbourne,MCG,122,77,16,26,12,5,1.41,2.83,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-1487214643&p_stn_num=086232
Homebush,3/04/2011,14:10,Sydney,Essendon,ANZ Stadium,98,93,14,14,13,15,1.8,1.97,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-871566312&p_stn_num=066013
Melbourne,3/04/2011,13:10,Western Bulldogs,Brisbane,Etihad Stadium,123,45,19,9,6,9,1.12,6.34,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-1487214643&p_stn_num=086232
Brisbane,2/04/2011,18:50,Gold Coast,Carlton,Gabba,52,171,7,10,26,15,3.96,1.25,4.6,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-334797792&p_stn_num=040913
Perth,2/04/2011,17:40,Fremantle,Geelong,Domain Stadium,78,89,10,18,13,11,1.67,2.15,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-16771239&p_stn_num=009151
Adelaide,2/04/2011,14:40,Port Adelaide,West Coast,AAMI Stadium,98,116,15,8,16,20,1.45,2.72,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-105924303&p_stn_num=023011
Melbourne,2/04/2011,14:10,North Melbourne,Collingwood,Etihad Stadium,56,143,7,14,21,17,6.7,1.1,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-1487214643&p_stn_num=086232
Melbourne,1/04/2011,19:40,St Kilda,Richmond,MCG,95,95,13,17,14,11,1.23,4.15,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-1487214643&p_stn_num=086232
Perth,27/03/2011,16:10,West Coast,North Melbourne,Domain Stadium,92,88,13,14,13,10,1.61,2.27,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-16771239&p_stn_num=009151
Melbourne,27/03/2011,14:10,Melbourne,Sydney,MCG,84,84,11,18,11,18,1.78,1.99,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-1487214643&p_stn_num=086232
Melbourne,27/03/2011,13:10,Essendon,Western Bulldogs,Etihad Stadium,113,58,16,17,8,10,2.31,1.59,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-1487214643&p_stn_num=086232
Brisbane,26/03/2011,19:10,Brisbane,Fremantle,Gabba,92,94,14,8,13,16,1.98,1.79,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-334797792&p_stn_num=040913
Adelaide,26/03/2011,19:10,Adelaide,Hawthorn,AAMI Stadium,105,85,16,9,12,13,1.92,1.85,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-105924303&p_stn_num=023011
Melbourne,26/03/2011,14:10,Collingwood,Port Adelaide,Etihad Stadium,155,80,24,11,12,8,1.08,7.99,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-1487214643&p_stn_num=086232
Melbourne,25/03/2011,19:45,Geelong,St Kilda,MCG,48,47,6,12,6,11,2.18,1.68,8.4,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-1487214643&p_stn_num=086232
Melbourne,24/03/2011,19:40,Carlton,Richmond,MCG,104,84,14,20,13,6,1.29,3.51,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2011&p_c=-1487214643&p_stn_num=086232
Melbourne,2/10/2010,14:30,Collingwood,St Kilda,MCG,108,52,16,12,7,10,1.59,2.33,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
Melbourne,25/09/2010,14:30,Collingwood,St Kilda,MCG,68,68,9,14,10,8,1.41,2.88,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
Melbourne,18/09/2010,19:20,St Kilda,Western Bulldogs,MCG,88,64,13,10,8,16,1.19,4.42,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
Melbourne,17/09/2010,19:45,Collingwood,Geelong,MCG,120,79,18,12,11,13,1.79,1.94,0.2,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
Melbourne,11/09/2010,19:20,Western Bulldogs,Sydney,MCG,77,72,11,11,10,12,1.89,1.86,0.4,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
Melbourne,10/09/2010,19:45,Geelong,Fremantle,MCG,135,66,20,15,10,6,1.1,6.54,1.8,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
Homebush,5/09/2010,14:40,Sydney,Carlton,ANZ Stadium,99,94,14,15,13,16,1.45,2.65,0.6,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-871566312&p_stn_num=066013
Melbourne,4/09/2010,19:20,Collingwood,Western Bulldogs,MCG,124,62,17,22,8,14,1.24,3.91,10,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
Perth,4/09/2010,13:20,Fremantle,Hawthorn,Domain Stadium,94,64,14,10,8,16,2.16,1.66,2.8,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-16771239&p_stn_num=009151
Melbourne,3/09/2010,19:45,Geelong,St Kilda,MCG,79,83,11,13,12,11,1.37,3.05,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
Melbourne,29/08/2010,16:40,Melbourne,North Melbourne,MCG,103,113,15,13,17,11,1.87,1.86,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
Melbourne,29/08/2010,14:10,Richmond,Port Adelaide,Etihad Stadium,112,122,16,16,18,14,1.62,2.22,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
Melbourne,28/08/2010,19:10,Western Bulldogs,Essendon,Etihad Stadium,107,78,17,5,11,12,1.18,4.61,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
Brisbane,28/08/2010,19:10,Brisbane,Sydney,Gabba,68,106,10,8,16,10,2.81,1.41,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-334797792&p_stn_num=040913
Adelaide,28/08/2010,15:40,Adelaide,St Kilda,AAMI Stadium,65,37,9,11,5,7,2.53,1.49,0.4,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-105924303&p_stn_num=023011
Melbourne,28/08/2010,14:10,Hawthorn,Collingwood,MCG,98,95,15,8,13,17,2.5,1.5,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
Geelong,28/08/2010,13:10,Geelong,West Coast,Simonds Stadium,112,68,16,16,10,8,1.02,14.5,0.4,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1519465927&p_stn_num=087162
Perth,27/08/2010,18:40,Fremantle,Carlton,Domain Stadium,93,87,13,15,13,9,1.53,2.4,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-16771239&p_stn_num=009151
Perth,22/08/2010,14:40,West Coast,North Melbourne,Domain Stadium,94,110,14,10,16,14,2.25,1.61,11,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-16771239&p_stn_num=009151
Melbourne,22/08/2010,14:10,Essendon,Brisbane,Etihad Stadium,68,95,10,8,14,11,1.63,2.21,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
Adelaide,22/08/2010,12:40,Port Adelaide,Melbourne,AAMI Stadium,112,83,17,10,11,17,1.92,1.81,,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-105924303&p_stn_num=023011
Melbourne,21/08/2010,19:10,Collingwood,Adelaide,MCG,54,51,6,18,7,9,1.05,9.75,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
Sydney,21/08/2010,19:10,Sydney,Western Bulldogs,SCG,114,70,17,12,10,10,2.05,1.72,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-873151344&p_stn_num=066073
Melbourne,21/08/2010,14:10,St Kilda,Richmond,Etihad Stadium,115,94,17,13,14,10,1.08,7.7,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
Launceston,21/08/2010,14:10,Hawthorn,Fremantle,Aurora Stadium,155,39,24,11,5,9,1.09,7.25,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1658844915&p_stn_num=091072
Melbourne,20/08/2010,19:40,Geelong,Carlton,Etihad Stadium,121,79,18,13,12,7,1.17,4.82,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
Melbourne,15/08/2010,16:40,North Melbourne,St Kilda,Etihad Stadium,63,115,9,9,17,13,3.98,1.24,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
Melbourne,15/08/2010,14:10,Hawthorn,Melbourne,MCG,99,78,15,9,12,6,1.63,2.22,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
Brisbane,15/08/2010,13:10,Brisbane,Adelaide,Gabba,97,104,13,19,15,14,2.06,1.7,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-334797792&p_stn_num=040913
Adelaide,14/08/2010,19:10,Port Adelaide,West Coast,AAMI Stadium,61,60,8,13,8,12,1.33,3.25,4,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-105924303&p_stn_num=023011
Melbourne,14/08/2010,19:10,Western Bulldogs,Geelong,Etihad Stadium,60,161,9,6,25,11,2.38,1.56,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
Melbourne,14/08/2010,14:10,Carlton,Richmond,MCG,156,67,23,18,10,7,1.3,3.42,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
Perth,14/08/2010,13:10,Fremantle,Sydney,Domain Stadium,87,96,13,9,14,12,1.62,2.23,1,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-16771239&p_stn_num=009151
Melbourne,13/08/2010,19:40,Essendon,Collingwood,MCG,64,162,10,4,24,18,6.64,1.1,1,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
Adelaide,8/08/2010,16:10,Adelaide,Western Bulldogs,AAMI Stadium,53,61,7,11,8,13,3.21,1.33,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-105924303&p_stn_num=023011
Melbourne,8/08/2010,14:10,Melbourne,Richmond,MCG,109,80,16,13,11,14,1.52,2.47,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
Melbourne,8/08/2010,13:10,St Kilda,Port Adelaide,Etihad Stadium,151,57,23,13,8,9,1.2,4.4,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
Melbourne,7/08/2010,19:10,Geelong,Collingwood,MCG,85,107,12,13,14,23,1.76,1.99,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
Perth,7/08/2010,17:40,West Coast,Brisbane,Domain Stadium,65,70,9,11,10,10,1.61,2.25,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-16771239&p_stn_num=009151
Melbourne,7/08/2010,14:10,North Melbourne,Fremantle,Etihad Stadium,123,69,19,9,10,9,1.83,1.9,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
Sydney,7/08/2010,14:10,Sydney,Hawthorn,SCG,129,85,19,15,13,7,2.01,1.74,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-873151344&p_stn_num=066073
Melbourne,6/08/2010,19:40,Essendon,Carlton,MCG,73,149,9,19,23,11,1.91,1.81,1.8,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
Perth,1/08/2010,14:40,Fremantle,West Coast,Domain Stadium,160,85,24,16,13,7,1.39,2.91,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-16771239&p_stn_num=009151
Melbourne,1/08/2010,14:10,Western Bulldogs,North Melbourne,Etihad Stadium,143,72,22,11,10,12,1.16,5.02,3.2,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
Melbourne,1/08/2010,13:10,Richmond,Adelaide,MCG,100,80,15,10,11,14,2.25,1.61,3.2,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
Brisbane,31/07/2010,19:10,Brisbane,Melbourne,Gabba,64,74,9,10,11,8,1.75,2,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-334797792&p_stn_num=040913
Homebush,31/07/2010,19:10,Sydney,Geelong,ANZ Stadium,72,125,9,18,20,5,4.07,1.23,7.2,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-871566312&p_stn_num=066013
Adelaide,31/07/2010,14:40,Port Adelaide,Hawthorn,AAMI Stadium,92,84,13,14,12,12,3.14,1.33,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-105924303&p_stn_num=023011
Melbourne,31/07/2010,14:10,Collingwood,Carlton,MCG,105,57,15,15,9,3,1.19,4.48,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
Melbourne,30/07/2010,19:40,Essendon,St Kilda,Etihad Stadium,108,75,16,12,11,9,4.74,1.17,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
Adelaide,25/07/2010,16:10,Port Adelaide,Adelaide,AAMI Stadium,88,69,13,10,9,15,3.36,1.3,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-105924303&p_stn_num=023011
Melbourne,25/07/2010,14:10,Melbourne,Sydney,MCG,142,69,22,10,10,9,2.28,1.59,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
Melbourne,25/07/2010,13:10,Western Bulldogs,Fremantle,Etihad Stadium,158,76,24,14,12,4,1.3,3.43,0,http://www.bom.gov.au/jsp/ncc/cdio/weatherData/av?p_nccObsCode=136&p_display_type=dailyDataFile&p_startYear=2010&p_c=-1487214643&p_stn_num=086232
